	term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
26489	in_vitro_transcription_method_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	94.0	-0.00025926528630959567	-0.0002509284794403044
26490	in_vitro_transcription_studies_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	229.0	-0.0006316143677113084	-0.0002509284794403044
26491	in_vitro_transendothelial_migration_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	88.0	-0.00024271643824724798	-0.0002509284794403044
26492	in_vitro_transfection_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	232.0	-0.0006398887917415941	-0.0002509284794403044
26493	in_vitro_transformation_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	246.0	-0.00033925138527701737	0.6928962520805051
26494	in_vitro_translated_hG_lex	G#protein_molecule	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	628.0	-0.0008660563819261613	0.6928962520805051
26495	in_vitro_treatment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	160.0	-0.0004413026149938659	-0.0002509284794403044
26496	in_vivo_DNA_footprinting_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
26497	in_vivo_DNAse_I_footprint_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	201.0	-0.0005543864100874263	-0.0002509284794403044
26498	in_vivo_DNase_I_footprinting_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	154.0	-0.0004247537669332946	-0.0002509284794403044
26499	in_vivo_HIV-1_replication_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	254.0	-0.0007005679013049049	-0.0002509284794403044
26500	in_vivo_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	182.0	-0.0005019817245568436	-0.0002509284794403044
26501	in_vivo_antigen_challenge_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.0003585583746831267	-0.0002509284794403044
26502	in_vivo_differentiation_therapy_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	75.0	-0.00020686060077979018	-0.0002509284794403044
26503	in_vivo_dimethyl_sulfate_footprinting_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	158.0	-0.00043578633230778596	-0.0002509284794403044
26504	in_vivo_footprint_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	188.0	-0.0005185305726181921	-0.0002509284794403044
26505	in_vivo_footprint_lex	G#other_name	other	2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	215.5	-0.0007529725868348214	0.40493340866054517
26506	in_vivo_footprinted_DNA_motif_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	178.0	-0.0004909491591829074	-0.0002509284794403044
26507	in_vivo_footprinting_lex	G#other_name	other	4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	170.75	-0.0018838105377567693	-0.0010825368229987475
26508	in_vivo_function_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.0003585583746831267	-0.0002509284794403044
26509	in_vivo_genomic_footprinting_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	188.0	-0.0010370611452367173	-0.0005316994476203263
26510	in_vivo_lex	G#other_name	other	4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	165.75	-0.00182864771088187	-0.0010825368229987475
26511	in_vivo_modulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	63.0	-0.00017376290465531685	-0.0002509284794403044
26512	in_vivo_protein-DNA_contact_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	212.0	-0.0005847259648689151	-0.0002509284794403044
26513	in_vivo_transgenic_model_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	151.0	-0.00041647934290167665	-0.0002509284794403044
26514	in_vivo_transient_transfection_study_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	158.0	-0.0004357863323068978	-0.0002509284794403044
26515	inability			21	21	4.55638002181866	9.75643109355662	0.47721674893206967	1.0	212.42857142857142	-0.012304068534297996	-0.005740847419415829
26516	inactivate			3	4	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	204.0	-0.0012135821912343525	0.2868742396576369
26517	inactivated			9	11	5.403677882205863	10.403058258481673	112.18066549827655	1.2222222222222223	258.55555555555554	-0.0049232822985257885	0.1982195078526381
26518	inactivates			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	183.0	-0.0020189594635989794	-0.0010825368229987475
26519	inactivating			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	229.66666666666666	-0.001900359385819006	-0.0008078327941429819
26520	inactivation			24	28	4.422848629194137	9.46874902110484	51.59429938675461	1.1666666666666667	221.83333333333331	-0.012797775834822445	0.14758505951850154
26521	inactive			36	41	4.017383521085972	9.087381464575735	24.76728348031982	1.1388888888888888	246.94444444444443	-0.02105013473520645	0.12017802567215519
26522	inactive,_monomeric_form_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	149.0	-0.00041096306021337625	-0.0002509284794403044
26523	inactive_CaMKIV_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	252.0	-0.0006950516186158273	-0.0002509284794403044
26524	inactive_SHP1-D421A_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	276.0	-0.0007612470108656622	-0.0002509284794403044
26525	inactive_SLE_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	185.0	-0.0005102561485875734	-0.0002509284794403044
26526	inactive_X-chromosome_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
26527	inactive_X_chromosome_lex	G#DNA_molecule	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	410.0	-0.0005654189754611405	0.6928962520805051
26528	inactive_X_lex	G#DNA_molecule	nucleotide	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	223.5	-0.001232889180640906	-0.0005316994476203263
26529	inactive_X_specific_methylation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	238.0	-0.000656437639804941	-0.0002509284794403044
26530	inactive_cytoplasmic_complex_lex	G#protein_complex	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	138.0	-0.000761247010864774	-0.0005316994476203263
26531	inactive_cytoplasmic_form_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	155.0	-0.00042751190827572394	-0.0002509284794403044
26532	inactive_cytoplasmic_state_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	143.0	-0.00039441421215202777	-0.0002509284794403044
26533	inactive_heterodimer_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	212.0	-0.000584725964868249	-0.0002509284794403044
26534	inactive_metabolite_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	331.0	-0.0009129447847687766	-0.0002509284794403044
26535	inactivity			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	186.0	-0.001026028579862337	-0.0005316994476203263
26536	inadequate			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	195.33333333333331	-0.001616270827416666	-0.0008078327941429819
26537	inappropriate			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	201.0	-0.0033263184605178964	-0.001630313314691989
26538	inappropriately			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	276.5	-0.0015252521630736426	-0.0005316994476203263
26539	inasmuch			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	152.5	-0.0008412331098325287	-0.0005316994476203263
26540	inc			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	187.0	-0.0005157724312752077	-0.0002509284794403044
26541	incapable			2	2	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	192.5	-0.0010618844173295727	-0.0005316994476203263
26542	incidence			6	8	5.809142990314028	10.721511989600208	97.08561157423847	1.3333333333333333	218.66666666666666	-0.0026974622341509047	0.2860517591370879
26543	incidentally			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	146.0	-0.0004026886361830906	-0.0002509284794403044
26544	include			41	45	3.8873303928377747	8.994291041509722	13.566251200208548	1.0975609756097562	207.1219512195122	-0.021565907166480547	0.08183135716325829
26545	included			15	15	4.892852258439873	10.092903330177833	0.5383576535220983	1.0	190.4	-0.007877251677641084	-0.004094275718813378
26546	includes			18	19	4.710530701645918	9.856514552113602	6.4860057958434085	1.0555555555555556	201.0	-0.009532136483867748	0.049150140341915005
26547	including			243	272	2.107841016201534	7.195151464984046	5.453607753732127	1.1193415637860082	222.54320987654322	-0.13182260738133977	0.042885760171381015
26548	inclusion			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	229.5	-0.002531973753528982	-0.0010825368229987475
26549	incompatible			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	179.0	-0.0009874146010500073	-0.0005316994476203263
26550	incompetent			1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	231.0	-0.0006371306503979435	-0.0002509284794403044
26551	incomplete			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	211.33333333333331	-0.0017486616119142262	-0.0008078327941429819
26552	incomplete_androgen_insensitivity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
26553	incompletely			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	179.0	-0.0004937073005257808	-0.0002509284794403044
26554	inconsistencies			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	193.0	-0.0005323212793365562	-0.0002509284794403044
26555	inconsistent			2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	189.0	-0.0010425774279246847	-0.0005316994476203263
26556	incorporate			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	243.0	-0.0006702283465225278	-0.0002509284794403044
26557	incorporated			5	5	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	214.20000000000002	-0.002953969379117072	-0.0013565509566575429
26558	incorporates			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	240.0	-0.0006619539224911319	-0.0002509284794403044
26559	incorporating			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	64.0	-0.00017652104599796825	-0.0002509284794403044
26560	incorporation			10	12	5.298317366548036	10.316046881492042	47.57305132021181	1.2	266.1	-0.005957585302417856	0.1795967054037959
26561	increase			223	323	2.1937306880819634	7.0233012080573864	188.9044496225819	1.4484304932735426	302.7757847533632	-0.12484726792309342	0.3066758987952145
26562	increased			333	523	1.7927599695616385	6.54137206721512	289.05998607048656	1.5705705705705706	328.48648648648646	-0.18566428455192696	0.3536114573128959
26563	increased_IgE_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	319.0	-0.0008798470886441923	-0.0002509284794403044
26564	increased_apoptosis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	111.0	-0.0003061536891534322	-0.0002509284794403044
26565	increased_expression_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	225.0	-0.0012411636046723018	-0.0005316994476203263
26566	increased_mRNA_accumulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803688014	-0.0002509284794403044
26567	increased_risk_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	148.0	-0.00040820491887061383	-0.0002509284794403044
26568	increased_transcriptional_initiation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	217.0	-0.0005985166715858359	-0.0002509284794403044
26569	increaseratios			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	311.0	-0.0008577819578947654	-0.0002509284794403044
26570	increases			84	101	3.170085660698769	8.185833014438783	52.21591598363749	1.2023809523809523	235.35714285714283	-0.044927364347715826	0.16101719210966792
26571	increasing			44	48	3.816712825623821	8.929752520372151	11.847969712813274	1.0909090909090908	198.29545454545456	-0.02216718197940981	0.07492049855815175
26572	increasingly			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	146.0	-0.0016107545447288096	-0.0010825368229987475
26573	increment			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	97.0	-0.00026753971034043644	-0.0002509284794403044
26574	incrementally			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	238.0	-0.000656437639805052	-0.0002509284794403044
26575	incubated			27	33	4.305065593537753	9.304445969813562	52.631784712606084	1.2222222222222223	249.18518518518516	-0.015241489065349945	0.193279274884663
26576	incubation			49	62	3.7090821614314557	8.673819146234951	115.61896434485459	1.2653061224489797	277.2448979591837	-0.029128730730936914	0.2218344502304621
26577	incubation_medium_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	192.0	-0.0005295631379934607	-0.0002509284794403044
26578	indeed			20	20	4.605170185988091	9.805221257726052	0.4870524188040573	1.0	210.85000000000002	-0.011631082046432595	-0.005466138483573246
26579	indefinitely			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	214.0	-0.0005902422475552171	-0.0002509284794403044
26580	independence			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	171.0	-0.0009432843395513757	-0.0005316994476203263
26581	independency			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	166.0	-0.00045785146305654667	-0.0002509284794403044
26582	independent			81	86	3.2064533048696435	8.346606235026535	4.5065076272348055	1.0617283950617284	209.49382716049382	-0.044268168566568344	0.03745815134703534
26583	independent_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	229.0	-0.0006316143677113084	-0.0002509284794403044
26584	independent_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	115.0	-0.00031718625452770155	-0.0002509284794403044
26585	independent_mutation_event_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	104.0	-0.0002868466997472119	-0.0002509284794403044
26586	independent_transcriptional_activation_domain_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	123.0	-0.00033925138527746146	-0.0002509284794403044
26587	independently			39	39	3.937340813412436	9.137391885150397	0.32319133975023484	1.0	200.53846153846152	-0.02157142344916707	-0.010705119472060431
26588	indeterminate			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	204.5	-0.0011280798095782973	-0.0005316994476203263
26589	index			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	187.83333333333331	-0.003108425294364503	-0.001630313314691989
26590	index_absorptive_hypercalciuric_patient_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	179.0	-0.0004937073005247816	-0.0002509284794403044
26591	indexing			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	86.0	-0.0002372001555596137	-0.0002509284794403044
26592	indicate			239	246	2.1244389076105716	7.29562199534768	0.017528691129253544	1.0292887029288702	198.30543933054392	-0.12649387830528924	-0.03977216761954594
26593	indicated			89	100	3.1122660898099426	8.195783345291952	15.716013681178183	1.1235955056179776	237.1011235955056	-0.05132901040646887	0.09183388676201254
26594	indicates			40	41	3.912023005428146	9.087381464575735	1.7102923188683286	1.025	201.47500000000002	-0.02177000962591502	0.013710578854489341
26595	indicating			117	120	2.8387285247443264	8.013461788497997	0.4870524188040573	1.0256410256410255	209.3589743589744	-0.06584510829842194	-0.0073558661914567836
