	term	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
19922	cyproterone	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	233.0	-0.0006426469330859108	-0.0002509284794403044
19923	cystatin_C_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.0005709352581503291	-0.0002509284794403044
19924	cysteamine_lex	6.907755278982137	10.603728953943824	inf	4.5	1127.0	-0.0012742613007953318	1.5035456973286543
19925	cysteamine_treatment_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	256.0	-0.0007060841839902077	-0.0002509284794403044
19926	cysteine	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	111.0	-0.0003061536891534322	-0.0002509284794403044
19927	cysteine-_and_histidine-rich_putative_zinc_finger_domain_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367508	-0.0002509284794403044
19928	cysteine-containing_T-cell_determinants_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	222.0	-0.000612307378304644	-0.0002509284794403044
19929	cysteine-rich_LIM-domain_oncogene_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	215.0	-0.0005930003888987567	-0.0002509284794403044
19930	cysteine-rich_LIM_domain_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	215.0	-0.0005930003888987567	-0.0002509284794403044
19931	cysteine-rich_antigen_segment_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	222.0	-0.000612307378304644	-0.0002509284794403044
19932	cysteine-rich_domains_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	102.0	-0.0002813304170589115	-0.0002509284794403044
19933	cysteine-rich_region_lex	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	183.5	-0.001012237873144084	-0.0005316994476203263
19934	cysteine-rich_secreted_protein_3_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	155.0	-0.00042751190827627905	-0.0002509284794403044
19935	cysteine_and_glutathione_deficiency_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	-0.0002509284794403044
19936	cysteine_derivative_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	145.0	-0.0003999304948385518	-0.0002509284794403044
19937	cysteine_lex	5.298317366548036	9.505116665275715	inf	2.7	469.20000000000005	-0.004829505492840003	0.9905269216201233
19938	cysteine_protease_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	109.0	-0.00030063740646479875	-0.0002509284794403044
19939	cysteine_residue_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	173.5	-0.0009570750462700728	-0.0005316994476203263
19940	cystic_fibrosis_(CF)_patient_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	165.0	-0.0004550933217141173	-0.0002509284794403044
19941	cystic_fibrosis_lex	6.907755278982137	11.414659170160153	587.7461828458289	2.0	487.0	-0.0013956195199194	0.6926154811123251
19942	cystic_fibrosis_sputum_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	165.0	-0.0004550933217141173	-0.0002509284794403044
19943	cystine_concentration_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	-0.0002509284794403044
19944	cystine_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	-0.0002509284794403044
19945	cyto-differentiating_effect_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
19946	cyto-differentiating_potential_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
19947	cyto-differentiating_treatment_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	216.5	-0.0011942752018282432	-0.0005316994476203263
19948	cytochalasin_D_lex	6.502290170873972	11.191515618845942	215.54682223835314	1.6666666666666667	341.3333333333333	-0.001693498785040437	0.5100177909718475
19949	cytochemistry	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	169.0	-0.00046612588708838665	-0.0002509284794403044
19950	cytochrome_P-4501A1_(CYP1A1)_activity_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	-0.0002509284794403044
19951	cytochrome_P-4501A1_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	-0.0002509284794403044
19952	cytochrome_P-450_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	211.0	-0.0005819678235250425	-0.0002509284794403044
19953	cytochrome_P4501A1_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	-0.0002509284794403044
19954	cytochrome_b558_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	402.0	-0.0005543864100878704	0.6928962520805051
19955	cytodifferentiation_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	211.0	-0.0005819678235250425	-0.0002509284794403044
19956	cytogenetic	6.502290170873972	11.702341242611933	0.676455898909477	1.0	236.33333333333331	-0.001955522212693128	-0.0008078327941429819
19957	cytogenetic_abnormality_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	169.0	-0.00046612588708749847	-0.0002509284794403044
19958	cytogenetic_examination_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	192.0	-0.0005295631379927945	-0.0002509284794403044
19959	cytogenetic_study_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	117.0	-0.0003227025372143366	-0.0002509284794403044
19960	cytogenetically	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	305.0	-0.0008412331098323067	-0.0002509284794403044
19961	cytogenetics_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	320.0	-0.0008826052299893972	-0.0002509284794403044
19962	cytokin_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	162.0	-0.0005240468553063815	0.40493340866054517
19963	cytokine	3.7942399697717626	8.972312134790949	1.3799560681355887	1.0222222222222221	190.9777777777778	-0.023251131527488478	0.009610517537868901
19964	cytokine-activated_Janus_kinase-STAT_signaling_pathway_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	174.0	-0.00047991659380719476	-0.0002509284794403044
19965	cytokine-based_therapy_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	473.0	-0.0013046008555757105	-0.0002509284794403044
19966	cytokine-dependent_cell_line_lex	7.600902459542082	12.107806350720098	311.0740355720358	2.0	306.0	-0.00042199562558997705	0.6928962520805051
19967	cytokine-dependent_upregulation_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	277.0	-0.0007640051522083136	-0.0002509284794403044
19968	cytokine-encoding_gene_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	194.0	-0.000535079420681206	-0.0002509284794403044
19969	cytokine-induced_E-selectin_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	286.0	-0.0007888284243023902	-0.0002509284794403044
19970	cytokine-induced_HIV-1_expression_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.00053507942068165	-0.0002509284794403044
19971	cytokine-induced_NF-kappaB_activation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803700226	-0.0002509284794403044
19972	cytokine-induced_T_cell_response_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.00035855837468257157	-0.0002509284794403044
19973	cytokine-induced_VCAM-1_expression_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	-0.0002509284794403044
19974	cytokine-induced_activation_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	153.5	-0.0008467493925208291	-0.0005316994476203263
19975	cytokine-induced_endothelial_activation_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	-0.0002509284794403044
19976	cytokine-induced_endothelial_cell_activation_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	189.0	-0.0005212887139617317	-0.0002509284794403044
19977	cytokine-induced_function_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	156.0	-0.00043027004962048476	-0.0002509284794403044
19978	cytokine-induced_human_immunodeficiency_virus_type_1_(HIV-1)_replication_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.00053507942068165	-0.0002509284794403044
19979	cytokine-induced_periodontal_tissue_damage_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	158.0	-0.00043578633230734187	-0.0002509284794403044
19980	cytokine-induced_proliferation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	192.0	-0.0005295631379940158	-0.0002509284794403044
19981	cytokine-induced_reduction_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	234.0	-0.0006454050744303386	-0.0002509284794403044
19982	cytokine-induced_signal_transduction_pathway_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	184.0	-0.0005074980072439228	-0.0002509284794403044
19983	cytokine-induced_vascular_cell_adhesion_molecule-1_expression_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	176.0	-0.000485432876494718	-0.0002509284794403044
19984	cytokine-inducible_SH2-containing_protein_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	290.0	-0.0007998609896767706	-0.0002509284794403044
19985	cytokine-inducible_neutrophil_chemoattractant_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	156.0	-0.0004302700496202627	-0.0002509284794403044
19986	cytokine-mRNA_level_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
19987	cytokine-mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
19988	cytokine-mediated_JAK3/STAT5a/b_signal_transduction_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	153.0	-0.0004219956255890889	-0.0002509284794403044
19989	cytokine-mediated_inflammatory_disease_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.00046888402843203725	-0.0002509284794403044
19990	cytokine-mediated_inflammatory_lung_disease_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	165.0	-0.0004550933217141173	-0.0002509284794403044
19991	cytokine-modulating_activity_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	215.0	-0.0005930003888984237	-0.0002509284794403044
19992	cytokine-producing_effector_cell_lex	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	166.0	-0.0009157029261137595	-0.0005316994476203263
19993	cytokine-production_pattern_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	171.0	-0.00047164216977468865	-0.0002509284794403044
19994	cytokine-secreting_effector_Th_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	208.0	-0.0005736933994926474	-0.0002509284794403044
19995	cytokine-specific_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	-0.0002509284794403044
19996	cytokine-stimulated_activation_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	224.0	-0.0006178236609933885	-0.0002509284794403044
19997	cytokine-stimulated_human_saphenous_vein_endothelial_cell_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	-0.0002509284794403044
19998	cytokine-stimulated_human_umbilical_vein_endothelial_cells_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	235.0	-0.000648163215773212	-0.0002509284794403044
19999	cytokine-stimulated_transcription_factor_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	148.0	-0.00040820491887127996	-0.0002509284794403044
20000	cytokine_IL-2_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	247.0	-0.0006812609118981294	-0.0002509284794403044
20001	cytokine_activation_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	206.0	-0.0005681771168063454	-0.0002509284794403044
20002	cytokine_cooperativity_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	233.0	-0.0006426469330861329	-0.0002509284794403044
20003	cytokine_differential_induction_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	246.0	-0.0006785027705533686	-0.0002509284794403044
20004	cytokine_dysregulation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	148.0	-0.00040820491887116894	-0.0002509284794403044
20005	cytokine_effect_lex	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	176.0	-0.0009708657529885478	-0.0005316994476203263
20006	cytokine_expression_lex	5.2030071867437115	10.236004173818506	41.23173125810587	1.1818181818181819	255.45454545454547	-0.0065588601153473425	0.1640555146010172
20007	cytokine_expression_pattern_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	171.0	-0.00047164216977468865	-0.0002509284794403044
20008	cytokine_gene_cluster_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	202.0	-0.0005571445514309659	-0.0002509284794403044
20009	cytokine_gene_expression_lex	5.2030071867437115	10.161896201664785	120.93877476204	1.2727272727272727	263.90909090909093	-0.006277529698288875	0.23816348675473797
20010	cytokine_gene_induction_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	210.0	-0.0005792096821808368	-0.0002509284794403044
20011	cytokine_gene_lex	3.9633162998156966	8.950805929569984	80.51782479862813	1.236842105263158	236.3157894736842	-0.019960668904440593	0.20213311123367994
20012	cytokine_gene_regulation_lex	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	151.5	-0.0008357168271457827	-0.0005316994476203263
20013	cytokine_gene_transcription_lex	6.214608098422191	10.85504338222473	383.7378310303263	1.75	400.5	-0.0025209411881541577	0.5585332511124239
20014	cytokine_generation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.00044406075633807163	-0.0002509284794403044
20015	cytokine_imbalance_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	147.0	-0.00040544677752696323	-0.0002509284794403044
20016	cytokine_inducible_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	140.0	-0.00038613978812096494	-0.0002509284794403044
20017	cytokine_induction_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	216.0	-0.0005957585302421853	-0.0002509284794403044
20018	cytokine_interleukin-2_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	247.0	-0.0006812609118969082	-0.0002509284794403044
20019	cytokine_interleukin_(IL)-1_beta_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	204.0	-0.0005626608341192663	-0.0002509284794403044
20020	cytokine_level_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	319.0	-0.0008798470886441923	-0.0002509284794403044
20021	cytokine_lex	2.0996442489973552	6.732527943035932	516.052147733629	1.763265306122449	345.39591836734695	-0.12983122933117985	0.4967042776612631
20022	cytokine_mRNA_accumulation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	204.0	-0.0005626608341193773	-0.0002509284794403044
20023	cytokine_mRNA_level_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	253.0	-0.0006978097599608102	-0.0002509284794403044
20024	cytokine_mRNA_lex	5.991464547107982	11.009194062051987	48.32548373594299	1.2	284.2	-0.003221509089456953	0.18096500583729735
20025	cytokine_message_induction_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	204.0	-0.0005626608341192663	-0.0002509284794403044
20026	cytokine_message_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	204.0	-0.0005626608341192663	-0.0002509284794403044
20027	cytokine_mobilized_peripheral_blood_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	232.0	-0.0006398887917423712	-0.0002509284794403044
20028	cytokine_modulating_activity_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	215.0	-0.0005930003888984237	-0.0002509284794403044
20029	cytokine_network_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	248.0	-0.00034200952662066797	0.6928962520805051
20030	cytokine_pattern_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	258.5	-0.0010205122971744807	0.40493340866054517
20031	cytokine_pleiotropy_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	143.0	-0.0003944142121528049	-0.0002509284794403044
20032	cytokine_production_deficiency_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	223.0	-0.0006150655196492938	-0.0002509284794403044
20033	cytokine_production_lex	4.382026634673881	9.335217628480317	93.11109993370377	1.28	264.12	-0.01403342315680478	0.2400193058902378
20034	cytokine_production_profile_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	188.0	-0.0005185305726186362	-0.0002509284794403044
20035	cytokine_profile_lex	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	150.20000000000002	-0.002071364149129007	-0.0013565509566575429
20036	cytokine_profiles_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	225.0	-0.0006205818023372611	-0.0002509284794403044
